Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID
7/18/24,"18 July 2024: A Ukrainian far-right politician, former member of parliament and professor of the Ukrainian language at a university, died in hospital following a suspected assassination attack by an unidentified perpetrator who shot her in the head in front of her home. _x000D_
",Ukraine,UKR,Lviv Oblast,49.841952,24.0315921,"(3) District, Communicipality or Commune ",Home,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,70522
7/17/24,"17 July 2024: The entrance of a school was hit in an airstrike by suspected Israeli forces at about 13:00, killing 11 Palestinians, including children and injuring an unspecified number.",OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,12,0,0,0,0,0,69499
7/17/24,17 July 2024: An education facility was damaged amid escalating hostilities.,Ukraine,UKR,Donetsk Oblast,48.27782371,37.1768751,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,61091
7/16/24,"16 July 2024: In Nuseirat Refugee Camp, at least 23 Palestinians were killed and 73 injured when an Israeli airstrike hit a UN agency school, where IDPs were sheltering.",OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,96,0,0,0,0,0,69249
7/16/24,"16 July 2024: In Nuseirat Refugee Camp, a young girl was injured when Israeli tanks opened fire on a school.",OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Artillery,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,69254
7/15/24,July 2024: A school was occupied by the Myanmar military.,Myanmar,MMR,Mandalay,21.99908186,96.11200338,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Firearms,Secondary School,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,62504
7/15/24,"15 July 2024: In Nuseirat Refugee Camp, 17 Palestinians were killed and an unspecified number injured, when a UN school was struck by Israeli forces.",OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,18,0,0,0,0,0,68808
7/14/24,14 July 2024: A school and a bakery were damaged by Russian shelling.,Ukraine,UKR,Sumy Oblast,51.1460449,34.3121992,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69716
7/14/24,14 July 2024: An educational institution was damaged by Russian forces shelling.,Ukraine,UKR,Kherson Oblast,46.6401295,32.6143922,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,60182
7/14/24,"14 July 2024: In Nuseirat Refugee Camp, 19 civilians were killed and 80 injured after a school which was sheltering displaced people under the protection of a UN agency, was struck by Israeli airstrikes.",OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,99,0,0,0,0,0,68741
7/12/24,July 2024: An unspecified number of teachers were among over 300 civilians arrested by Oromia regional police on accusations of being supporters and members of OLF-OLA. ,Ethiopia,ETH,Oromia Region,8.912246,38.624019,(2) 25 km Precision ,Unspecified Location,Police,Ethiopian Police,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,71745
7/11/24,"July 2024: The acting rector of a polytechnic, two other staff members and their driver were kidnapped by an unidentified armed group who demanded a 70 million naira ransom for their release. One of the victims was released due to ill health. _x000D_
",Nigeria,NGA,Benue State,7.182650847,8.138119674,(2) 25 km Precision ,Private Travel,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,3,0,0,0,0,0,0,0,71776
7/10/24,July 2024: A school was evacuated due to an air attack nearby by the Myanmar military.,Myanmar,MMR,Chin,21.37473235,93.97871177,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71679
7/10/24,July 2024: The PDF detonated a grenade on the campus of a high school.,Myanmar,MMR,Sagaing Region,22.1182175,95.1324747,"(3) District, Communicipality or Commune ",Education Building ,Other,People's Defence Force (Myanmar),Hand Grenade,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71710
7/10/24,As reported on 10 July 2024: A donor-funded primary school serving 39 pupils and 10 kindergarten students was demolished by Israeli authorities for lacking building permits.,OPT,PSE,Judea and Samaria,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Other Weapon,Primary School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69664
7/9/24,"July 2024: A village school was damaged in an airstrike by the Myanmar military._x000D_
",Myanmar,MMR,Mandalay,22.20997415,96.10703019,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,71650
7/9/24,July 2024: A school was damaged and six children injured by artillery fired by the Myanmar military.,Myanmar,MMR,Sagaing Region,23.1958442,94.014583,"(3) District, Communicipality or Commune ",Education Building ,Other,Myanmar Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,6,0,6,0,0,0,71678
7/9/24,July 2024: A school was taken over and occupied by Myanmar National Democratic Alliance Army soldiers.,Myanmar,MMR,Special Region 1,22.9283311,97.7459125,(2) 25 km Precision ,Education Building ,NSA,Myanmar National Democratic Alliance Army,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71649
7/9/24,"As reported in July 2024: A university college was attacked and destroyed during an attack on the village by the RSF._x000D_
",Sudan,SDN,Sennar State,13,33.5,(2) 25 km Precision ,Education Building ,Vigilante,Rapid Support Forces,Unspecified Explosive,University,0,1,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,71842
7/9/24,"09 July 2024: A school sheltering around 3,000 IDPs was hit at about 19:00, killing 30 people and injuring more than 53, mostly women and children.",OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,83,0,0,0,0,0,69466
7/9/24,July 2024: A school occupied by the Myanmar military was attacked by the Yaw Revolution Army (YRA) using armed drones.,Myanmar,MMR,Magway,21.6959068,94.0941855,(2) 25 km Precision ,Education Building ,Multiple,Unidentified Armed Actor,"Aerial Bomb: Drone, Firearms",School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71651
7/9/24,As reported in July 2024: A school was occupied by the Myanmar military.,Myanmar,MMR,Magway,21.6959068,94.0941855,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71677
7/8/24,As reported on 08 July 2024: A school was destroyed by Russian forces.,Ukraine,UKR,Kherson Oblast,47.431751,33.600311,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Unspecified Explosive,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69710
7/8/24,July 2024: A school was damaged in an attack by the Myanmar military.,Myanmar,MMR,Bago Region,18.32733,96.76947,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,71647
7/8/24,"08 July 2024: In Nuseirat Refugee Camp, an unspecified number of people were killed when a mobile room inside a UN agency school sheltering displaced people was hit by Israeli airstrikes.",OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,68213
7/8/24,08 July 2024: A school sheltering IDPs was hit by Israeli airstrikes.,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69433
7/8/24,08 July 2024: A school was hit in a module strike by Russian forces' missiles.,Ukraine,UKR,Unknown,50.4500336,30.5241361,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69715
7/8/24,"08 July 2024: A classroom at an educational institution was destroyed, during a Russian missile attack on the city.",Ukraine,UKR,Kyiv Oblast,50.45155,30.481034,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69713
7/7/24,"July 2024: Two teachers were killed by an armed force affiliated with the RSF. _x000D_
",Sudan,SDN,Gezira State,14.6671537,33.222361,"(4) Province, State, Governorate ",Unspecified Location,Vigilante,Rapid Support Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,2,0,0,0,0,0,0,0,0,0,71810
7/7/24,07 July 2024: A school was damaged in armed drone strikes and artillery fire by Russian forces.,Ukraine,UKR,Dnipropetrovsk Oblast,47.5692061,34.3917272,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69711
7/7/24,07 July 2024: A school was damaged in armed drone strikes and artillery fire by Russian forces.,Ukraine,UKR,Dnipropetrovsk Oblast,47.5692061,34.3917272,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69712
7/6/24,06 July 2024: A UNRWA school was hit by an Israeli warplane. 16 people were reportedly killed and 50 others were injured.,OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,66,0,0,0,0,0,59883
7/4/24,July 2024: A primary school was hit by an anti-shock missile fired by the Myanmar military.,Myanmar,MMR,Special Region 1,22.9283311,97.7459125,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Missile,Primary School,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71545
7/4/24,"July 2024: In the vicinity of a school, fighting between by the Myanmar military and the PDF was reported.",Myanmar,MMR,Special Region 1,22.9283311,97.7459125,(2) 25 km Precision ,Education Building ,Multiple,"Myanmar Armed Forces, People's Defence Force (Myanmar)",Firearms,School: No Further Details,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71644
7/4/24,"July 2024: A school, monastery and a rice factory were damaged in an airstrike by the Myanmar military.",Myanmar,MMR,Rakhine,18.8548345,94.2387634,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,71479
7/4/24,July 2024: An educational building was occupied by the Myanmar military.,Myanmar,MMR,Rakhine,18.46642095,94.36621109,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71446
7/4/24,04 July 2024: A school was hit by Russian artillery shelling.,Ukraine,UKR,Donetsk Oblast,48.3866143,37.9018986,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Artillery,Secondary School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69709
7/3/24,03 July 2024: The facades and windows of a kindergarten was damaged in an armed drone strike by Russian forces.,Ukraine,UKR,Dnipropetrovsk Oblast,48.4680221,35.0417711,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69703
7/3/24,03 July 2024: The facades and windows of a kindergarten was damaged in an armed drone strike by Russian forces.,Ukraine,UKR,Dnipropetrovsk Oblast,48.4680221,35.0417711,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69702
7/3/24,03 July 2024: The facades and windows of a kindergarten was damaged in an armed drone strike by Russian forces.,Ukraine,UKR,Dnipropetrovsk Oblast,48.4680221,35.0417711,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69701
7/3/24,July 2024: A school was stormed and 15 motorcycles belonging to teachers and students seized by the PDF.,Myanmar,MMR,Chin,22.9139433,93.6790091,(2) 25 km Precision ,Education Building ,Other,People's Defence Force (Myanmar),Firearms,School: No Further Details,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,71413
7/3/24,July 2024: A primary school teacher was arrested by Arakan Army soldiers. ,Myanmar,MMR,Rakhine,20.046762,93.373764,(2) 25 km Precision ,Unspecified Location,NSA,Arakan Army,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,71230
7/3/24,"03 July 2024: In Khan Yunis Camp, the vicinity of a UN-agency school being used to shelter IDPs was hit by Israeli explosives.",OPT,PSE,Gaza Strip,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,School: No Further Details,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,56978
7/3/24,03 July 2024: A kindergarten was damaged by debris of an unidentified origin when Russian troops attacked the region.,Ukraine,UKR,Poltava Oblast,49.8607809,33.7498787,"(4) Province, State, Governorate ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,No Information on the Weapon Used,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69708
7/3/24,03 July 2024: A school was damaged by debris of an unidentified origin when Russian troops attacked the region.,Ukraine,UKR,Poltava Oblast,49.8607809,33.7498787,"(4) Province, State, Governorate ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,No Information on the Weapon Used,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69707
7/3/24,03 July 2024: The facades and windows of a school was damaged in an armed drone strike by Russian forces.,Ukraine,UKR,Kharkiv Oblast,49.9923181,36.2310146,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69706
7/3/24,03 July 2024: The facades and windows of a school was damaged in an armed drone strike by Russian forces.,Ukraine,UKR,Kharkiv Oblast,49.9923181,36.2310146,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69705
7/3/24,03 July 2024: The facades and windows of a school was damaged in an armed drone strike by Russian forces.,Ukraine,UKR,Kharkiv Oblast,49.9923181,36.2310146,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,69704
7/2/24,"02 July 2024: An unspecified number of educational institutions were damaged during shelling by Russian forces._x000D_
",Ukraine,UKR,Kherson Oblast,46.6401295,32.6143922,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,56199
7/2/24,"July 2024: A university lecturer was killed and two of his sons were abducted from their residence by unidentified individuals. The children were released 37 days later after a ransom of N20m, two motorcyles and N200,000 mobile recharge cards.",Nigeria,NGA,Katsina State,12.5630825,7.6207063,(2) 25 km Precision ,Home,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,71746
7/2/24,"July 2024: Teachers at a school were threatened by an armed man wearing a T-shirt with the inscription Karen National Union, to close the school.",Myanmar,MMR,Kayin State,16.0413857,98.1209715,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,0,0,71229
7/1/24,"July 2024: A mosque, including its Koran school and charity kitchen, were hit by RSF shelling. Of the children present in the mosque compound, nine, including an infant, were killed._x000D_
",Sudan,SDN,North Darfur State,13.6238244,25.3555559,"(3) District, Communicipality or Commune ",Education Building ,Vigilante,Rapid Support Forces,Shelling,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,9,0,0,0,0,0,76363
7/1/24,July 2024: A school and monastery was taken over and occupied by the Myanmar military.,Myanmar,MMR,Tanintharyi Region,14.0797232,98.1990191,"(3) District, Communicipality or Commune ",Education Building ,Other,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,71228
6/30/24,30 June 2024: A university lecturer was arrested by Israeli forces who stormed his home.,OPT,PSE,West Bank,0,0,censored,Home,Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,59236
6/30/24,June 2024: A local school and three homes were damaged by debris when Russian forces shot down a Ukrainian armed drone. ,Russia,RUS,Central Federal District,51.66941457,36.98590797,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of Ukraine,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,59867
